game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b,mode,pair
1,random,expectimax_d3,B,2,27,8.59e-05,38.2597509,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_expectimax_d3
2,random,expectimax_d3,B,2,32,8.88e-05,35.0070802,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_expectimax_d3
0,random,greedy,B,5,25,9.84e-05,0.515111,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_greedy
1,random,greedy,B,2,25,0.000238,0.3081296,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_greedy
2,random,greedy,B,1,24,0.00011,0.3268246,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_greedy
0,random,mcts,B,0,37,6.57e-05,6.0492931,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_mcts
1,random,mcts,B,1,33,7.43e-05,6.2933839,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_mcts
2,random,mcts,B,4,29,6.97e-05,6.4332712,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_mcts
0,random,rule,B,3,34,7.71e-05,0.2217931,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_rule
1,random,rule,B,1,33,8.87e-05,0.2584688,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_rule
2,random,rule,B,3,34,9.25e-05,0.3448995,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_rule
0,rule,expectimax_d2,A,25,13,0.2618968,5.4394795,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d2
1,rule,expectimax_d2,A,21,14,0.2330363,4.3011582,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d2
2,rule,expectimax_d2,A,33,3,0.2063447,4.5972836,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d2
0,rule,expectimax_d3,A,31,6,0.2729096,38.8326042,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d3
1,rule,expectimax_d3,A,24,14,0.2343228,39.6642051,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d3
2,rule,expectimax_d3,A,24,13,0.1606384,35.3774565,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d3
0,rule,greedy,A,26,12,0.2707007,0.4409169,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_greedy
1,rule,greedy,A,28,6,0.2928375,0.3831906,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_greedy
2,rule,greedy,A,28,8,0.2210447,0.3557274,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_greedy
0,rule,mcts,A,21,18,0.1901187,6.3452151,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_mcts
1,rule,mcts,B,11,28,0.1256618,6.403964,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_mcts
2,rule,mcts,A,24,14,0.205196,6.3475492,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_mcts
0,rule,random,A,34,3,0.2408676,9.3e-05,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_random
1,rule,random,A,34,3,0.2300704,0.0001115,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_random
2,rule,random,A,34,2,0.2610745,9.5e-05,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,rule_random
0,expectimax_d2,expectimax_d3,A,44,35,2.8624453,26.4781601,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_expectimax_d3
1,expectimax_d2,expectimax_d3,A,40,35,2.7779146,23.0817435,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_expectimax_d3
2,expectimax_d2,expectimax_d3,B,34,38,3.2273098,28.7546385,23,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_expectimax_d3
0,expectimax_d2,greedy,A,48,30,2.9696897,0.178778,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_greedy
1,expectimax_d2,greedy,B,32,43,3.3831134,0.2543031,24,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_greedy
2,expectimax_d2,greedy,B,24,46,2.6953459,0.2153304,23,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_greedy
0,expectimax_d2,mcts,A,35,25,2.140765,2.8204667,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_mcts
1,expectimax_d2,mcts,B,36,37,2.2880662,3.4225853,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_mcts
2,expectimax_d2,mcts,A,41,19,2.5653592,3.4678499,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_mcts
0,expectimax_d2,random,A,51,11,2.2689447,8.14e-05,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_random
1,expectimax_d2,random,A,56,10,2.2189771,8.24e-05,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_random
2,expectimax_d2,random,A,48,5,1.8778087,8.32e-05,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_random
0,expectimax_d2,rule,B,29,51,3.571902,0.1231888,24,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_rule
1,expectimax_d2,rule,A,42,34,2.4000323,0.0307065,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_rule
2,expectimax_d2,rule,B,29,40,4.0687392,0.1060237,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d2_rule
0,expectimax_d3,expectimax_d2,A,41,30,23.3101905,2.7945303,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_expectimax_d2
1,expectimax_d3,expectimax_d2,A,54,29,25.6386455,3.027111899,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_expectimax_d2
2,expectimax_d3,expectimax_d2,A,37,28,22.9879668,2.969914,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_expectimax_d2
0,expectimax_d3,greedy,A,40,27,24.2841289,0.1739179,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_greedy
1,expectimax_d3,greedy,A,51,31,24.2382968,0.234315,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_greedy
2,expectimax_d3,greedy,B,32,36,20.5550736,0.1792091,23,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_greedy
0,expectimax_d3,mcts,B,31,37,19.1469813,3.2195654,24,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_mcts
1,expectimax_d3,mcts,A,41,37,22.3834311,2.8079988,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_mcts
2,expectimax_d3,mcts,A,33,26,19.0152181,3.0812009,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_mcts
0,expectimax_d3,random,A,49,4,22.2203402,9.53e-05,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_random
1,expectimax_d3,random,A,51,11,22.7667092,9.18e-05,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_random
2,expectimax_d3,random,A,50,5,17.1403061,8.76e-05,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_random
0,expectimax_d3,rule,B,29,51,21.444593,0.0669447,24,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_rule
1,expectimax_d3,rule,B,27,54,19.7557023,0.0545254,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_rule
2,expectimax_d3,rule,B,27,42,24.5792915,0.0906253,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,expectimax_d3_rule
0,greedy,expectimax_d2,A,42,27,0.20397,2.5943722,25,23,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,A,42,26,0.2240078,3.0988513,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,B,23,42,0.1952378,2.8622777,23,24,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,A,35,34,0.2144653,19.7977382,25,23,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,A,47,36,0.2691462,26.2706922,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,B,18,50,0.207865601,27.5913794,23,24,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d3
0,greedy,mcts,B,29,38,0.2406873,3.532979399,22,25,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_mcts
1,greedy,mcts,B,27,33,0.1146235,2.7906836,22,23,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_mcts
2,greedy,mcts,B,31,32,0.1926557,2.8721742,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_mcts
0,greedy,random,A,53,7,0.1664392,0.0001158,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_random
1,greedy,random,A,51,17,0.1161445,7.98e-05,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_random
2,greedy,random,A,58,6,0.1724384,7.3e-05,24,23,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_random
0,greedy,rule,A,41,38,0.1854534,0.0694727,25,23,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_rule
1,greedy,rule,B,35,53,0.172217799,0.0583405,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_rule
2,greedy,rule,B,33,34,0.384523,0.1649731,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,greedy_rule
0,mcts,expectimax_d2,B,37,41,3.2657631,1.6974846,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_expectimax_d2
1,mcts,expectimax_d2,B,34,39,3.4881063,2.656602,24,23,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_expectimax_d2
2,mcts,expectimax_d2,B,29,40,2.9105681,2.671052,23,24,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_expectimax_d2
0,mcts,expectimax_d3,B,37,41,3.2665749,19.7413776,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,A,37,35,3.6397183,27.3703735,25,23,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,A,38,27,3.2709759,22.2540163,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_expectimax_d3
0,mcts,greedy,A,41,29,2.9748237,0.1223226,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_greedy
1,mcts,greedy,A,49,33,3.4506763,0.2853319,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_greedy
2,mcts,greedy,A,32,29,3.0812846,0.2420375,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_greedy
0,mcts,random,A,51,15,2.8518673,6.85e-05,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_random
1,mcts,random,A,30,5,1.91285,5.57e-05,21,21,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_random
2,mcts,random,A,32,7,1.940065,5.66e-05,21,21,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_random
0,mcts,rule,B,16,43,2.3433254,0.0301493,23,22,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_rule
1,mcts,rule,A,49,27,2.5387346,0.0324701,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_rule
2,mcts,rule,A,35,27,2.3751847,0.047504,22,22,25,25,reduced_deck_capture_heavy_fixed_r2,mcts_rule
0,random,expectimax_d2,B,4,30,0.000196,1.5424592,21,22,25,25,reduced_deck_capture_heavy_fixed_r2,random_expectimax_d2
1,random,expectimax_d2,B,3,55,7.56e-05,2.9068526,22,24,25,25,reduced_deck_capture_heavy_fixed_r2,random_expectimax_d2
2,random,expectimax_d2,B,7,53,8e-05,2.1953053,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,random_expectimax_d2
0,random,expectimax_d3,B,8,38,6.48e-05,15.4172184,21,21,25,25,reduced_deck_capture_heavy_fixed_r2,random_expectimax_d3
1,random,expectimax_d3,B,13,46,8.15e-05,16.4501145,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,random_expectimax_d3
2,random,expectimax_d3,B,11,44,8.34e-05,16.3425058,22,22,25,25,reduced_deck_capture_heavy_fixed_r2,random_expectimax_d3
0,random,greedy,B,5,41,8.34e-05,0.1556477,22,21,25,25,reduced_deck_capture_heavy_fixed_r2,random_greedy
1,random,greedy,B,9,42,8.03e-05,0.1595414,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,random_greedy
2,random,greedy,B,11,40,7.06e-05,0.127862,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,random_greedy
0,random,mcts,B,14,40,7e-05,2.5690786,24,22,25,25,reduced_deck_capture_heavy_fixed_r2,random_mcts
1,random,mcts,B,7,56,5.55e-05,2.2172506,22,23,25,25,reduced_deck_capture_heavy_fixed_r2,random_mcts
2,random,mcts,B,4,13,5.49e-05,1.7713044,19,18,25,25,reduced_deck_capture_heavy_fixed_r2,random_mcts
0,random,rule,B,15,44,5.62e-05,0.0326191,22,22,25,25,reduced_deck_capture_heavy_fixed_r2,random_rule
1,random,rule,B,21,49,6.5e-05,0.0467274,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,random_rule
2,random,rule,B,17,50,7.02e-05,0.1378178,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,random_rule
0,rule,expectimax_d2,A,49,27,0.0553574,2.7564102,25,23,25,25,reduced_deck_capture_heavy_fixed_r2,rule_expectimax_d2
1,rule,expectimax_d2,A,48,28,0.0986751,3.0171958,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,rule_expectimax_d2
2,rule,expectimax_d2,A,41,30,0.077347,2.837538,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,rule_expectimax_d2
0,rule,expectimax_d3,A,42,34,0.0731232,21.7466898,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,rule_expectimax_d3
1,rule,expectimax_d3,A,61,19,0.0554211,21.8029541,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,rule_expectimax_d3
2,rule,expectimax_d3,A,38,30,0.0745716,27.1280545,23,24,25,25,reduced_deck_capture_heavy_fixed_r2,rule_expectimax_d3
0,rule,greedy,A,40,36,0.0583729,0.1727369,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,rule_greedy
1,rule,greedy,A,58,15,0.0693236,0.2174842,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,rule_greedy
2,rule,greedy,A,36,35,0.0706828,0.2454283,23,24,25,25,reduced_deck_capture_heavy_fixed_r2,rule_greedy
0,rule,mcts,A,36,32,0.0505557,2.6729498,21,24,25,25,reduced_deck_capture_heavy_fixed_r2,rule_mcts
1,rule,mcts,A,53,31,0.0564155,3.3100696,25,25,25,25,reduced_deck_capture_heavy_fixed_r2,rule_mcts
2,rule,mcts,A,40,29,0.0700396,3.4716288,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,rule_mcts
0,rule,random,A,61,9,0.0435924,0.0012555,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,rule_random
1,rule,random,A,53,17,0.0457399,6.22e-05,24,24,25,25,reduced_deck_capture_heavy_fixed_r2,rule_random
2,rule,random,A,43,16,0.067751,7.39e-05,23,23,25,25,reduced_deck_capture_heavy_fixed_r2,rule_random
0,expectimax_d2,expectimax_d3,B,15,25,4.0665606,32.1873409,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_expectimax_d3
1,expectimax_d2,expectimax_d3,B,16,25,3.1088349,27.0828623,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_expectimax_d3
2,expectimax_d2,expectimax_d3,draw,21,21,3.9155763,30.8410632,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_expectimax_d3
0,expectimax_d2,greedy,A,23,22,3.9602418,0.3055527,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_greedy
1,expectimax_d2,greedy,A,33,12,3.3596351,0.2606175,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_greedy
2,expectimax_d2,greedy,B,13,17,3.1508967,0.2384799,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_greedy
0,expectimax_d2,mcts,B,17,25,3.4114874,4.4888491,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_mcts
1,expectimax_d2,mcts,B,17,36,3.1820958,4.6162112,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_mcts
2,expectimax_d2,mcts,B,15,23,3.6327789,4.9542525,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_mcts
0,expectimax_d2,random,A,29,9,3.2782866,9.59e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_random
1,expectimax_d2,random,A,26,2,2.7386557,9.29e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_random
2,expectimax_d2,random,A,29,11,2.7367706,9.6e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_random
0,expectimax_d2,rule,B,10,38,3.854589,0.13548,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_rule
1,expectimax_d2,rule,B,17,34,3.7619402,0.1429801,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_rule
2,expectimax_d2,rule,B,12,33,3.3401489,0.1377334,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d2_rule
0,expectimax_d3,expectimax_d2,B,14,29,32.7436405,4.1992152,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_expectimax_d2
1,expectimax_d3,expectimax_d2,draw,21,21,27.7598777,3.3633481,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_expectimax_d2
2,expectimax_d3,expectimax_d2,B,16,27,23.4982436,3.0633406,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_expectimax_d2
0,expectimax_d3,greedy,A,21,15,25.2231428,0.3199526,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_greedy
1,expectimax_d3,greedy,A,23,20,28.472998,0.3160342,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_greedy
2,expectimax_d3,greedy,A,25,11,26.8913029,0.3328687,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_greedy
0,expectimax_d3,mcts,B,17,25,25.5066769,4.7085461,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_mcts
1,expectimax_d3,mcts,B,13,38,28.3398345,4.6830652,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_mcts
2,expectimax_d3,mcts,B,13,28,25.0587825,4.9797003,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_mcts
0,expectimax_d3,random,A,29,11,27.2474571,9.92e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_random
1,expectimax_d3,random,A,23,10,22.3013191,9.2099e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_random
2,expectimax_d3,random,A,25,13,25.1222948,9e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_random
0,expectimax_d3,rule,B,15,34,29.2612079,0.1640337,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_rule
1,expectimax_d3,rule,B,17,34,34.209299599,0.1612354,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_rule
2,expectimax_d3,rule,B,12,33,28.0250977,0.2303619,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,expectimax_d3_rule
0,greedy,expectimax_d2,B,13,26,0.2996259,3.5946623,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,B,18,22,0.2714237,3.645226,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,A,26,13,0.3373707,3.9730674,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,B,18,24,0.3210007,36.5085099,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,B,15,28,0.3142319,32.4056446,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,A,22,18,0.3422025,32.7186983,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_expectimax_d3
0,greedy,mcts,B,15,32,0.2377119,5.2252773,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_mcts
1,greedy,mcts,B,14,33,0.2053185,4.8314968,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_mcts
2,greedy,mcts,B,15,30,0.2486367,5.1351133,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_mcts
0,greedy,random,A,31,2,0.2936125,8.49e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_random
1,greedy,random,A,34,3,0.2565617,9.2601e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_random
2,greedy,random,A,31,3,0.2648789,9.12e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_random
0,greedy,rule,B,7,41,0.3666713,0.15746,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_rule
1,greedy,rule,B,20,33,0.3948836,0.2179558,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_rule
2,greedy,rule,B,14,32,0.2869323,0.1439531,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,greedy_rule
0,mcts,expectimax_d2,A,25,20,5.1170211,2.8572211,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_expectimax_d2
1,mcts,expectimax_d2,A,25,17,4.9718316,3.5547038,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_expectimax_d2
2,mcts,expectimax_d2,B,18,23,4.9700571,3.1193892,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_expectimax_d2
0,mcts,expectimax_d3,A,30,17,4.8183753,23.366546,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,A,26,15,5.0029115,24.6513596,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,A,28,15,5.2284636,22.5999798,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_expectimax_d3
0,mcts,greedy,A,25,19,4.912991,0.2248536,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_greedy
1,mcts,greedy,A,31,13,4.5685682,0.1907408,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_greedy
2,mcts,greedy,A,24,18,4.9336538,0.2212223,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_greedy
0,mcts,random,A,45,2,4.7649818,0.0001041,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_random
1,mcts,random,A,38,5,4.8969542,6.57e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_random
2,mcts,random,A,40,5,5.3517013,6.53e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_random
0,mcts,rule,B,23,31,4.8452445,0.0971181,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_rule
1,mcts,rule,B,23,31,4.8625054,0.1168004,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_rule
2,mcts,rule,B,21,28,5.1765635,0.1445176,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,mcts_rule
0,random,expectimax_d2,B,6,36,8.37e-05,3.384135,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,random_expectimax_d2
1,random,expectimax_d2,B,1,29,7.38e-05,2.4482887,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,random_expectimax_d2
2,random,expectimax_d2,B,2,31,8.75e-05,2.5573157,24,24,25,25,reduced_deck_swap_heavy_fixed_r2,random_expectimax_d2
0,random,expectimax_d3,B,8,35,9.13e-05,26.4218324,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,random_expectimax_d3
1,random,expectimax_d3,B,2,29,8.71e-05,25.3888946,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,random_expectimax_d3
2,random,expectimax_d3,B,4,26,7.45e-05,19.876655,24,24,25,25,reduced_deck_swap_heavy_fixed_r2,random_expectimax_d3
0,random,greedy,B,13,25,8.39e-05,0.1849774,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,random_greedy
1,random,greedy,B,4,40,8.9e-05,0.2139638,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,random_greedy
2,random,greedy,B,5,25,7.64e-05,0.2944322,24,24,25,25,reduced_deck_swap_heavy_fixed_r2,random_greedy
0,random,mcts,B,3,48,6.32e-05,4.7731495,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,random_mcts
1,random,mcts,B,10,38,6.61e-05,4.761307,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,random_mcts
2,random,mcts,B,0,36,6.56e-05,4.678932,24,24,25,25,reduced_deck_swap_heavy_fixed_r2,random_mcts
0,random,rule,B,2,47,8.19e-05,0.110249301,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,random_rule
1,random,rule,B,8,41,8.13e-05,0.1137246,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,random_rule
2,random,rule,B,3,41,7.36e-05,0.1275914,24,24,25,25,reduced_deck_swap_heavy_fixed_r2,random_rule
0,rule,expectimax_d2,A,36,15,0.118583,4.1370722,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_expectimax_d2
1,rule,expectimax_d2,A,34,14,0.1261851,3.9909053,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_expectimax_d2
2,rule,expectimax_d2,A,26,20,0.0972683,3.5045776,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_expectimax_d2
0,rule,expectimax_d3,A,36,16,0.1334951,31.5760527,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_expectimax_d3
1,rule,expectimax_d3,A,34,14,0.1481398,33.7634707,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_expectimax_d3
2,rule,expectimax_d3,A,34,9,0.1645157,27.5522527,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_expectimax_d3
0,rule,greedy,A,35,17,0.1290078,0.2256483,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_greedy
1,rule,greedy,A,38,9,0.1951041,0.407246801,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_greedy
2,rule,greedy,A,31,14,0.1490714,0.3526478,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_greedy
0,rule,mcts,A,32,20,0.0862101,4.520679499,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_mcts
1,rule,mcts,A,30,17,0.0883756,4.5444734,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_mcts
2,rule,mcts,A,31,20,0.112265,4.9478187,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_mcts
0,rule,random,A,44,7,0.166902,9.02e-05,25,25,25,25,reduced_deck_swap_heavy_fixed_r2,rule_random
