game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b,mode,pair
0,greedy,random,A,15,3,0.0772759,3.68e-05,12,11,13,12,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_random
1,greedy,random,A,12,0,0.0430544,1.83e-05,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_random
2,greedy,random,A,11,3,0.0375731,1.98e-05,7,6,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_random
0,greedy,rule,B,9,12,0.0656967,0.0645505,8,8,8,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_rule
1,greedy,rule,A,12,6,0.0665551,0.0289439,7,6,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_rule
2,greedy,rule,A,15,6,0.0473342,0.0161675,7,6,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_rule
0,mcts,expectimax_d2,B,9,12,1.1749184,0.9252362,8,8,9,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d2
1,mcts,expectimax_d2,B,9,12,1.1053346,0.6382048,7,7,8,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d2
2,mcts,expectimax_d2,A,12,9,1.2565911,0.5371681,9,8,10,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d2
0,mcts,expectimax_d3,B,9,12,1.1092402,6.2334332,8,8,9,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,B,9,12,1.0254047,5.9021936,7,7,8,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,B,0,10,1.1081414,2.9196384,7,7,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d3
0,mcts,greedy,B,9,12,1.1142089,0.0645919,8,8,9,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_greedy
1,mcts,greedy,A,12,9,0.9608676,0.0438023,7,6,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_greedy
2,mcts,greedy,A,13,9,1.2768449,0.0642807,9,8,10,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_greedy
0,mcts,random,A,12,0,0.6024952,4.29e-05,5,4,6,5,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_random
1,mcts,random,A,12,3,0.9288573,1.57e-05,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_random
2,mcts,random,A,12,3,1.9302796,3.37e-05,13,12,15,14,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_random
0,mcts,rule,A,15,6,0.8991076,0.019749,7,6,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_rule
1,mcts,rule,A,12,9,1.0737376,0.0304322,7,6,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_rule
2,mcts,rule,A,12,9,1.0280894,0.0184569,8,7,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_rule
0,random,expectimax_d2,B,0,12,1.58e-05,0.5333898,6,6,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d2
1,random,expectimax_d2,B,3,12,1.7e-05,0.2202361,6,6,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d2
2,random,expectimax_d2,B,0,13,2.63e-05,0.8620722,8,8,9,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d2
0,random,expectimax_d3,B,0,12,2e-05,6.1331365,6,6,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d3
1,random,expectimax_d3,B,3,12,1.85e-05,2.3440284,6,6,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d3
2,random,expectimax_d3,B,0,12,2.72e-05,3.027788,9,9,9,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d3
0,random,greedy,B,0,12,1.53e-05,0.0411269,6,6,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_greedy
1,random,greedy,B,3,12,1.29e-05,0.017315,6,6,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_greedy
2,random,greedy,B,0,13,1.81e-05,0.0536043,8,8,9,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_greedy
0,random,mcts,B,3,12,1.72e-05,0.9280826,7,7,8,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_mcts
1,random,mcts,B,0,12,2.26e-05,1.1831424,8,8,10,10,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_mcts
2,random,mcts,B,0,13,1.83e-05,1.0521328,8,8,9,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_mcts
0,random,rule,B,9,12,1.61e-05,0.0230431,7,7,8,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_rule
1,random,rule,B,0,15,1.18e-05,0.0131352,5,5,6,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_rule
2,random,rule,B,6,12,1.78e-05,0.0165183,7,7,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,random_rule
0,rule,expectimax_d2,B,9,12,0.0280787,0.6761845,8,8,8,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d2
1,rule,expectimax_d2,B,9,12,0.047986,0.7836958,7,7,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d2
2,rule,expectimax_d2,B,9,12,0.0114717,0.6373773,5,5,5,5,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d2
0,rule,expectimax_d3,B,9,12,0.0352195,5.4397721,8,8,8,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d3
1,rule,expectimax_d3,B,9,12,0.0428663,5.8957923,7,7,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d3
2,rule,expectimax_d3,B,6,12,0.0176831,4.4298855,5,5,5,5,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d3
0,rule,greedy,B,9,15,0.0243187,0.0387844,8,8,8,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_greedy
1,rule,greedy,B,3,12,0.0085934,0.0129804,5,5,5,5,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_greedy
2,rule,greedy,B,6,12,0.0168878,0.028448,5,5,5,5,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_greedy
0,rule,mcts,A,12,0,0.0282802,0.505156,5,4,6,5,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_mcts
1,rule,mcts,B,3,15,0.0084732,0.4608749,5,5,5,5,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_mcts
2,rule,mcts,A,12,6,0.0153971,0.8183258,6,5,6,5,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_mcts
0,rule,random,A,12,0,0.0257681,1.11e-05,5,4,6,5,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_random
1,rule,random,A,12,3,0.0147115,1.21e-05,7,6,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_random
2,rule,random,A,12,9,0.0282627,1.68e-05,7,6,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_random
0,expectimax_d2,expectimax_d3,B,24,42,1.9959874,17.9376306,20,20,21,21,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_expectimax_d3
1,expectimax_d2,expectimax_d3,A,42,22,1.7618698,12.9671645,16,15,17,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_expectimax_d3
2,expectimax_d2,expectimax_d3,A,40,24,1.7079887,13.1165474,18,17,18,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_expectimax_d3
0,expectimax_d2,greedy,B,25,41,1.9489444,0.1961457,19,19,20,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_greedy
1,expectimax_d2,greedy,A,42,18,1.9639527,0.161979,16,15,17,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_greedy
2,expectimax_d2,greedy,A,42,24,1.6135927,0.1384226,18,17,18,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_greedy
0,expectimax_d2,mcts,B,33,43,2.1335704,3.1240136,20,20,22,22,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_mcts
1,expectimax_d2,mcts,A,41,27,1.7289939,2.5809172,16,15,17,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_mcts
2,expectimax_d2,mcts,A,41,33,1.6852274,2.8537155,19,18,19,18,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_mcts
0,expectimax_d2,random,A,43,4,1.2087769,5.53e-05,18,17,20,19,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_random
1,expectimax_d2,random,A,42,2,0.7743761,4.1e-05,13,12,14,13,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_random
2,expectimax_d2,random,A,40,2,0.7017211,4.63e-05,14,13,16,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_random
0,expectimax_d2,rule,A,40,31,2.0442632,0.0980028,18,17,18,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_rule
1,expectimax_d2,rule,A,40,12,1.4143089,0.066879,15,14,16,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_rule
2,expectimax_d2,rule,A,42,39,2.1210614,0.0841702,19,18,19,18,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d2_rule
0,expectimax_d3,expectimax_d2,A,43,28,16.8934946,2.2175515,23,22,24,23,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_expectimax_d2
1,expectimax_d3,expectimax_d2,A,42,18,17.0566271,1.7046798,16,15,17,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_expectimax_d2
2,expectimax_d3,expectimax_d2,B,27,42,16.4918442,1.875503,20,20,20,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_expectimax_d2
0,expectimax_d3,greedy,A,42,38,20.9355561,0.2282157,24,23,24,23,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_greedy
1,expectimax_d3,greedy,A,42,18,13.4548064,0.1430639,16,15,17,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_greedy
2,expectimax_d3,greedy,B,15,41,14.1296474,0.1492851,16,16,17,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_greedy
0,expectimax_d3,mcts,B,33,40,18.0114436,3.7851741,22,22,24,24,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_mcts
1,expectimax_d3,mcts,A,42,32,18.2097058,3.1385459,18,17,19,18,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_mcts
2,expectimax_d3,mcts,B,37,42,12.2795566,3.0162337,19,19,20,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_mcts
0,expectimax_d3,random,A,40,3,9.1571974,4.07e-05,13,12,14,13,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_random
1,expectimax_d3,random,A,42,2,6.1265352,3.83e-05,13,12,14,13,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_random
2,expectimax_d3,random,A,42,12,10.945863,5.71e-05,16,15,17,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_random
0,expectimax_d3,rule,A,45,35,18.1564832,0.1002885,21,20,21,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_rule
1,expectimax_d3,rule,A,42,12,12.0577888,0.1095517,15,14,16,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_rule
2,expectimax_d3,rule,B,27,40,13.9373642,0.1272401,17,17,18,18,corrected_reduced_board_bottleneck_7x7_goal40_r2,expectimax_d3_rule
0,greedy,expectimax_d2,A,42,28,0.1787593,2.1597478,23,22,24,23,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,B,21,40,0.1446059,1.7673028,16,16,17,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,B,39,42,0.1462032,1.906582,22,22,22,22,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,B,30,42,0.1586426,18.2819956,21,21,22,22,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,B,24,42,0.1696537,15.0847505,17,17,18,18,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,A,42,30,0.1070091,13.7797392,19,18,19,18,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_expectimax_d3
0,greedy,mcts,B,15,43,0.216389,2.8537593,18,18,20,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_mcts
1,greedy,mcts,A,41,27,0.1277908,2.5403099,16,15,17,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_mcts
2,greedy,mcts,A,42,27,0.118,3.1285743,21,20,21,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_mcts
0,greedy,random,A,43,3,0.0915158,5.22e-05,20,19,22,21,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_random
1,greedy,random,A,42,2,0.0584754,3.13e-05,13,12,14,13,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_random
2,greedy,random,A,46,6,0.079282,3.66e-05,14,13,15,14,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_random
0,greedy,rule,B,29,41,0.1807579,0.1282438,19,19,19,19,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_rule
1,greedy,rule,A,40,9,0.0987687,0.0570736,13,12,14,13,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_rule
2,greedy,rule,A,41,23,0.0770698,0.0419189,15,14,15,14,corrected_reduced_board_bottleneck_7x7_goal40_r2,greedy_rule
0,mcts,expectimax_d2,A,42,18,2.6893304,1.5929001,16,15,17,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_expectimax_d2
1,mcts,expectimax_d2,A,45,27,3.4445973,1.9448345,19,18,21,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_expectimax_d2
2,mcts,expectimax_d2,A,42,15,2.9561883,1.6513386,17,16,17,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_expectimax_d2
0,mcts,expectimax_d3,B,37,40,3.2599153,15.1664089,19,19,20,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,B,24,42,2.8809344,13.7376284,17,17,18,18,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,A,45,24,2.9580812,13.2159932,19,18,19,18,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_expectimax_d3
0,mcts,greedy,A,42,22,2.3515554,0.1001056,16,15,17,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_greedy
1,mcts,greedy,A,41,32,3.0709513,0.17729,19,18,21,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_greedy
2,mcts,greedy,A,42,15,2.8967865,0.2530338,18,17,18,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_greedy
0,mcts,random,A,44,6,2.7125915,5.14e-05,18,17,19,18,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_random
1,mcts,random,A,42,18,3.0029629,4.88e-05,20,19,21,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_random
2,mcts,random,A,43,34,4.8069684,7.97e-05,31,30,34,33,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_random
0,mcts,rule,A,42,34,3.2482015,0.1153429,19,18,19,18,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_rule
1,mcts,rule,A,42,15,2.3499286,0.0818051,13,12,14,13,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_rule
2,mcts,rule,A,41,16,2.9752909,0.0556095,16,15,16,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,mcts_rule
0,random,expectimax_d2,B,3,42,4.42e-05,1.3724701,15,15,16,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_expectimax_d2
1,random,expectimax_d2,B,3,42,4.92e-05,0.7687389,14,14,15,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_expectimax_d2
2,random,expectimax_d2,B,0,40,4.49e-05,0.8635401,14,14,16,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_expectimax_d2
0,random,expectimax_d3,B,3,42,5.08e-05,10.2824717,14,14,15,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_expectimax_d3
1,random,expectimax_d3,B,3,42,5.28e-05,7.047145,14,14,15,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_expectimax_d3
2,random,expectimax_d3,B,6,42,5.65e-05,12.9733382,21,21,21,21,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_expectimax_d3
0,random,greedy,B,7,40,4.23e-05,0.102099,14,14,15,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_greedy
1,random,greedy,B,3,42,3.85e-05,0.0705404,14,14,15,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_greedy
2,random,greedy,B,1,41,3.96e-05,0.0814935,14,14,15,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_greedy
0,random,mcts,B,3,45,3.55e-05,2.3548622,16,16,17,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_mcts
1,random,mcts,B,3,43,3.77e-05,2.5809626,17,17,20,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_mcts
2,random,mcts,B,3,43,4.09e-05,2.107445,15,15,16,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_mcts
0,random,rule,B,15,46,4.02e-05,0.0806035,15,15,16,16,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_rule
1,random,rule,B,0,41,2.89e-05,0.0548752,12,12,15,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_rule
2,random,rule,B,6,42,3.9e-05,0.0504416,15,15,15,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,random_rule
0,rule,expectimax_d2,B,25,45,0.1066438,1.7900139,17,17,17,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_expectimax_d2
1,rule,expectimax_d2,A,40,22,0.1178919,1.7565821,18,17,18,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_expectimax_d2
2,rule,expectimax_d2,B,33,40,0.0863049,2.1126233,17,17,17,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_expectimax_d2
0,rule,expectimax_d3,B,30,40,0.1034103,13.9695977,17,17,17,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_expectimax_d3
1,rule,expectimax_d3,A,40,22,0.114006,16.0662486,18,17,18,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_expectimax_d3
2,rule,expectimax_d3,B,20,40,0.0435353,7.5614969,13,13,13,13,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_expectimax_d3
0,rule,greedy,B,30,44,0.0835394,0.1369143,17,17,17,17,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_greedy
1,rule,greedy,B,23,42,0.0992517,0.1387074,14,14,15,15,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_greedy
2,rule,greedy,B,20,41,0.0420729,0.08252,13,13,13,13,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_greedy
0,rule,mcts,A,42,32,0.1109511,3.3335189,20,19,21,20,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_mcts
1,rule,mcts,B,14,41,0.0339526,1.8033425,12,12,12,12,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_mcts
2,rule,mcts,B,14,41,0.0356347,1.8109106,12,12,12,12,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_mcts
0,rule,random,A,40,3,0.0629082,2.52e-05,12,11,13,12,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_random
1,rule,random,A,42,9,0.0327251,2.85e-05,14,13,14,13,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_random
2,rule,random,A,42,15,0.0498554,3.03e-05,15,14,15,14,corrected_reduced_board_bottleneck_7x7_goal40_r2,rule_random
0,expectimax_d2,expectimax_d3,A,77,57,3.691342,30.0212985,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_expectimax_d3
1,expectimax_d2,expectimax_d3,B,52,77,3.3513221,28.3446314,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_expectimax_d3
2,expectimax_d2,expectimax_d3,A,85,46,4.573337,39.7072421,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_expectimax_d3
0,expectimax_d2,greedy,B,59,67,4.1795569,0.3994358,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_greedy
1,expectimax_d2,greedy,A,63,62,3.3100726,0.298007,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_greedy
2,expectimax_d2,greedy,A,86,36,3.6105053,0.3543366,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_greedy
0,expectimax_d2,mcts,A,72,50,3.8706594,3.9022279,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_mcts
1,expectimax_d2,mcts,A,71,54,3.2569172,4.2171854,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_mcts
2,expectimax_d2,mcts,A,73,61,3.1320264,4.2732259,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_mcts
0,expectimax_d2,random,A,124,0,3.1096251,8.44e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_random
1,expectimax_d2,random,A,119,11,3.573721,8.39e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_random
2,expectimax_d2,random,A,109,6,3.0501164,8.92e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_random
0,expectimax_d2,rule,B,53,82,3.7952826,0.1240511,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_rule
1,expectimax_d2,rule,B,55,74,3.1467792,0.1504164,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_rule
2,expectimax_d2,rule,A,89,39,3.7436541,0.1105617,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d2_rule
0,expectimax_d3,expectimax_d2,B,67,71,37.2463322,4.2721521,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_expectimax_d2
1,expectimax_d3,expectimax_d2,A,63,62,30.8516716,3.0658857,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_expectimax_d2
2,expectimax_d3,expectimax_d2,A,87,47,33.5381789,3.6674405,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_expectimax_d2
0,expectimax_d3,greedy,B,44,82,34.6937691,0.3684669,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_greedy
1,expectimax_d3,greedy,B,57,68,29.3831137,0.2767392,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_greedy
2,expectimax_d3,greedy,A,87,44,35.385528,0.4064871,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_greedy
0,expectimax_d3,mcts,B,68,70,33.3511551,4.2509186,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_mcts
1,expectimax_d3,mcts,B,59,71,29.5550734,4.011856,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_mcts
2,expectimax_d3,mcts,A,80,62,31.058382,4.4224695,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_mcts
0,expectimax_d3,random,A,121,3,30.1750417,8.8e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_random
1,expectimax_d3,random,A,114,4,31.4471683,0.0001047,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_random
2,expectimax_d3,random,A,113,7,21.3888009,7.97e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_random
0,expectimax_d3,rule,B,57,81,33.6610528,0.1346495,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_rule
1,expectimax_d3,rule,A,75,50,32.8229695,0.1244909,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_rule
2,expectimax_d3,rule,A,76,62,43.7782109,0.1267966,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,expectimax_d3_rule
0,greedy,expectimax_d2,B,66,68,0.4093273,4.154677,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,B,71,75,0.3908198,4.4482809,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,A,86,36,0.2917072,3.0960013,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,A,77,57,0.3746188,30.0348138,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,B,36,110,0.34659,38.1083109,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,A,92,39,0.3362943,35.6967085,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_expectimax_d3
0,greedy,mcts,A,84,39,0.291807,3.8806838,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_mcts
1,greedy,mcts,A,94,48,0.2502122,4.7554357,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_mcts
2,greedy,mcts,A,72,32,0.2159143,3.9256953,23,23,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_mcts
0,greedy,random,A,127,4,0.2961248,7.45e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_random
1,greedy,random,A,123,7,0.3129531,7.75e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_random
2,greedy,random,A,106,9,0.3046419,8.39e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_random
0,greedy,rule,B,58,77,0.4493102,0.1290843,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_rule
1,greedy,rule,B,68,78,0.3570345,0.1143887,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_rule
2,greedy,rule,A,85,47,0.3349702,0.1311313,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,greedy_rule
