mode,pair,game,agent,opponent,seat,outcome,score,margin,decision_time_seconds,decisions,turns,milliseconds_per_decision
corrected_reduced_deck_movement_heavy_fixed_r2,expectimax_d3_rule,2,expectimax_d3,rule,first,0.0,13,-12,24.0888458,25,25,963.553832
corrected_reduced_deck_movement_heavy_fixed_r2,expectimax_d3_rule,2,rule,expectimax_d3,second,1.0,25,12,0.1196319,25,25,4.785276
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d2,0,greedy,expectimax_d2,first,1.0,20,7,0.2924469,25,25,11.697876
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d2,0,expectimax_d2,greedy,second,0.0,13,-7,3.0122799,25,25,120.491196
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d2,1,greedy,expectimax_d2,first,1.0,22,11,0.1986542,25,25,7.946168
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d2,1,expectimax_d2,greedy,second,0.0,11,-11,2.0853415,25,25,83.41366
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d2,2,greedy,expectimax_d2,first,1.0,30,27,0.2025912,25,25,8.103648
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d2,2,expectimax_d2,greedy,second,0.0,3,-27,2.5226712,25,25,100.90684800000001
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d3,0,greedy,expectimax_d3,first,0.5,17,0,0.2763291,25,25,11.053163999999999
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d3,0,expectimax_d3,greedy,second,0.5,17,0,23.3067722,25,25,932.270888
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d3,1,greedy,expectimax_d3,first,0.0,13,-7,0.2329106,25,25,9.316424
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d3,1,expectimax_d3,greedy,second,1.0,20,7,26.646542,25,25,1065.86168
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d3,2,greedy,expectimax_d3,first,1.0,21,8,0.2463782,25,25,9.855128
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d3,2,expectimax_d3,greedy,second,0.0,13,-8,20.630426,25,25,825.21704
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_mcts,0,greedy,mcts,first,0.0,6,-25,0.2115639,25,25,8.462556
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_mcts,0,mcts,greedy,second,1.0,31,25,4.3742825,25,25,174.97129999999999
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_mcts,1,greedy,mcts,first,0.0,13,-11,0.2509689,25,25,10.038756
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_mcts,1,mcts,greedy,second,1.0,24,11,4.2379098,25,25,169.51639199999997
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_mcts,2,greedy,mcts,first,0.0,9,-19,0.18923,25,25,7.5692
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_mcts,2,mcts,greedy,second,1.0,28,19,4.4449028,25,25,177.79611200000002
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_random,0,greedy,random,first,1.0,23,15,0.3108299,25,25,12.433196
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_random,0,random,greedy,second,0.0,8,-15,7.27e-05,25,25,0.002908
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_random,1,greedy,random,first,1.0,28,27,0.1979442,25,25,7.917768
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_random,1,random,greedy,second,0.0,1,-27,7.25e-05,25,25,0.0029
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_random,2,greedy,random,first,1.0,24,16,0.225868,25,25,9.03472
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_random,2,random,greedy,second,0.0,8,-16,7.86e-05,25,25,0.003144
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_rule,0,greedy,rule,first,0.0,6,-25,0.3069325,25,25,12.2773
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_rule,0,rule,greedy,second,1.0,31,25,0.1696691,25,25,6.786764
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_rule,1,greedy,rule,first,1.0,19,1,0.2109898,25,25,8.439592
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_rule,1,rule,greedy,second,0.0,18,-1,0.0937191,25,25,3.748764
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_rule,2,greedy,rule,first,0.0,9,-19,0.2401303,25,25,9.605212
corrected_reduced_deck_movement_heavy_fixed_r2,greedy_rule,2,rule,greedy,second,1.0,28,19,0.1501269,25,25,6.005076
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d2,0,mcts,expectimax_d2,first,1.0,22,9,4.720493,25,25,188.81972000000002
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d2,0,expectimax_d2,mcts,second,0.0,13,-9,3.3602198,25,25,134.408792
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d2,1,mcts,expectimax_d2,first,0.0,15,-8,4.5479466,25,25,181.917864
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d2,1,expectimax_d2,mcts,second,1.0,23,8,3.0875697,25,25,123.502788
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d2,2,mcts,expectimax_d2,first,1.0,33,30,5.3073043,25,25,212.292172
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d2,2,expectimax_d2,mcts,second,0.0,3,-30,2.7401636,25,25,109.606544
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d3,0,mcts,expectimax_d3,first,1.0,26,16,4.818779,25,25,192.75116000000003
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d3,0,expectimax_d3,mcts,second,0.0,10,-16,21.5124817,25,25,860.499268
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d3,1,mcts,expectimax_d3,first,0.0,9,-18,4.9948851,25,25,199.79540400000002
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d3,1,expectimax_d3,mcts,second,1.0,27,18,28.0321953,25,25,1121.287812
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d3,2,mcts,expectimax_d3,first,1.0,22,8,4.5905354,25,25,183.62141600000004
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d3,2,expectimax_d3,mcts,second,0.0,14,-8,20.5712956,25,25,822.8518239999999
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_greedy,0,mcts,greedy,first,1.0,27,18,4.7094501,25,25,188.378004
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_greedy,0,greedy,mcts,second,0.0,9,-18,0.2678496,25,25,10.713984
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_greedy,1,mcts,greedy,first,1.0,23,8,4.5311622,25,25,181.246488
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_greedy,1,greedy,mcts,second,0.0,15,-8,0.1725966,25,25,6.903864
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_greedy,2,mcts,greedy,first,1.0,33,30,4.6478822,25,25,185.915288
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_greedy,2,greedy,mcts,second,0.0,3,-30,0.1938015,25,25,7.752059999999999
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_random,0,mcts,random,first,1.0,33,32,4.8456112,25,25,193.82444799999996
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_random,0,random,mcts,second,0.0,1,-32,8.45e-05,25,25,0.0033799999999999998
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_random,1,mcts,random,first,1.0,37,37,4.4606873,25,25,178.42749199999997
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_random,1,random,mcts,second,0.0,0,-37,7.01e-05,25,25,0.0028039999999999996
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_random,2,mcts,random,first,1.0,37,37,4.6636653,25,25,186.54661199999998
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_random,2,random,mcts,second,0.0,0,-37,5.53e-05,25,25,0.002212
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_rule,0,mcts,rule,first,1.0,25,11,4.9153695,25,25,196.61478
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_rule,0,rule,mcts,second,0.0,14,-11,0.0881085,25,25,3.5243400000000005
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_rule,1,mcts,rule,first,0.0,11,-17,4.6257108,25,25,185.02843199999998
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_rule,1,rule,mcts,second,1.0,28,17,0.1437711,25,25,5.750844000000001
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_rule,2,mcts,rule,first,1.0,25,12,5.0059772,25,25,200.239088
corrected_reduced_deck_movement_heavy_fixed_r2,mcts_rule,2,rule,mcts,second,0.0,13,-12,0.1313436,25,25,5.253744
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d2,0,random,expectimax_d2,first,0.0,6,-17,8.53e-05,25,25,0.003412
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d2,0,expectimax_d2,random,second,1.0,23,17,3.0035726,25,25,120.142904
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d2,1,random,expectimax_d2,first,0.0,2,-28,8.37e-05,25,25,0.003348
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d2,1,expectimax_d2,random,second,1.0,30,28,2.8238749,25,25,112.954996
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d2,2,random,expectimax_d2,first,0.0,0,-28,7.84e-05,25,25,0.003136
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d2,2,expectimax_d2,random,second,1.0,28,28,2.6569035,25,25,106.27614
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d3,0,random,expectimax_d3,first,0.0,4,-20,6.65e-05,25,25,0.00266
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d3,0,expectimax_d3,random,second,1.0,24,20,27.1795967,25,25,1087.183868
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d3,1,random,expectimax_d3,first,0.0,1,-27,7.66e-05,25,25,0.003064
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d3,1,expectimax_d3,random,second,1.0,28,27,23.563842,25,25,942.55368
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d3,2,random,expectimax_d3,first,0.0,0,-31,9.77e-05,25,25,0.003908
corrected_reduced_deck_movement_heavy_fixed_r2,random_expectimax_d3,2,expectimax_d3,random,second,1.0,31,31,24.693507,25,25,987.7402800000001
corrected_reduced_deck_movement_heavy_fixed_r2,random_greedy,0,random,greedy,first,0.0,2,-22,8.35e-05,25,25,0.0033399999999999997
corrected_reduced_deck_movement_heavy_fixed_r2,random_greedy,0,greedy,random,second,1.0,24,22,0.2445596,25,25,9.782384
corrected_reduced_deck_movement_heavy_fixed_r2,random_greedy,1,random,greedy,first,0.0,2,-24,7.66e-05,25,25,0.003064
corrected_reduced_deck_movement_heavy_fixed_r2,random_greedy,1,greedy,random,second,1.0,26,24,0.1886721,25,25,7.546884
corrected_reduced_deck_movement_heavy_fixed_r2,random_greedy,2,random,greedy,first,0.0,1,-23,0.0002054,25,25,0.008216
corrected_reduced_deck_movement_heavy_fixed_r2,random_greedy,2,greedy,random,second,1.0,24,23,0.2156575,25,25,8.6263
corrected_reduced_deck_movement_heavy_fixed_r2,random_mcts,0,random,mcts,first,0.0,0,-37,7.73e-05,25,25,0.0030919999999999997
corrected_reduced_deck_movement_heavy_fixed_r2,random_mcts,0,mcts,random,second,1.0,37,37,4.4823637,25,25,179.294548
corrected_reduced_deck_movement_heavy_fixed_r2,random_mcts,1,random,mcts,first,0.0,0,-34,8.17e-05,25,25,0.0032679999999999996
corrected_reduced_deck_movement_heavy_fixed_r2,random_mcts,1,mcts,random,second,1.0,34,34,4.3861753,25,25,175.447012
corrected_reduced_deck_movement_heavy_fixed_r2,random_mcts,2,random,mcts,first,0.0,0,-31,7.35e-05,25,25,0.00294
corrected_reduced_deck_movement_heavy_fixed_r2,random_mcts,2,mcts,random,second,1.0,31,31,4.2851283,25,25,171.405132
corrected_reduced_deck_movement_heavy_fixed_r2,random_rule,0,random,rule,first,0.0,3,-31,6.96e-05,25,25,0.002784
corrected_reduced_deck_movement_heavy_fixed_r2,random_rule,0,rule,random,second,1.0,34,31,0.1662789,25,25,6.651156000000001
corrected_reduced_deck_movement_heavy_fixed_r2,random_rule,1,random,rule,first,0.0,1,-32,7.43e-05,25,25,0.0029720000000000002
corrected_reduced_deck_movement_heavy_fixed_r2,random_rule,1,rule,random,second,1.0,33,32,0.167345,25,25,6.6937999999999995
corrected_reduced_deck_movement_heavy_fixed_r2,random_rule,2,random,rule,first,0.0,3,-31,9.19e-05,25,25,0.003676
corrected_reduced_deck_movement_heavy_fixed_r2,random_rule,2,rule,random,second,1.0,34,31,0.2182209,25,25,8.728836
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d2,0,rule,expectimax_d2,first,1.0,27,16,0.1697435,25,25,6.789739999999999
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d2,0,expectimax_d2,rule,second,0.0,11,-16,3.3979412,25,25,135.917648
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d2,1,rule,expectimax_d2,first,1.0,22,6,0.1196123,25,25,4.784492
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d2,1,expectimax_d2,rule,second,0.0,16,-6,3.1276458,25,25,125.10583199999999
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d2,2,rule,expectimax_d2,first,1.0,24,11,0.1354681,25,25,5.418724000000001
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d2,2,expectimax_d2,rule,second,0.0,13,-11,3.4945858,25,25,139.783432
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d3,0,rule,expectimax_d3,first,1.0,28,18,0.1617799,25,25,6.471196
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d3,0,expectimax_d3,rule,second,0.0,10,-18,27.8200828,25,25,1112.803312
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d3,1,rule,expectimax_d3,first,0.0,16,-6,0.1104702,25,25,4.418808
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d3,1,expectimax_d3,rule,second,1.0,22,6,21.2241907,25,25,848.9676280000001
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d3,2,rule,expectimax_d3,first,1.0,24,11,0.1216461,25,25,4.865843999999999
corrected_reduced_deck_movement_heavy_fixed_r2,rule_expectimax_d3,2,expectimax_d3,rule,second,0.0,13,-11,21.6890138,25,25,867.560552
corrected_reduced_deck_movement_heavy_fixed_r2,rule_greedy,0,rule,greedy,first,1.0,28,18,0.1592593,25,25,6.370372
corrected_reduced_deck_movement_heavy_fixed_r2,rule_greedy,0,greedy,rule,second,0.0,10,-18,0.2459015,25,25,9.83606
corrected_reduced_deck_movement_heavy_fixed_r2,rule_greedy,1,rule,greedy,first,1.0,31,25,0.2028292,25,25,8.113168
corrected_reduced_deck_movement_heavy_fixed_r2,rule_greedy,1,greedy,rule,second,0.0,6,-25,0.3189606,25,25,12.758424
corrected_reduced_deck_movement_heavy_fixed_r2,rule_greedy,2,rule,greedy,first,1.0,28,20,0.130648,25,25,5.2259199999999995
corrected_reduced_deck_movement_heavy_fixed_r2,rule_greedy,2,greedy,rule,second,0.0,8,-20,0.3039603,25,25,12.158412
corrected_reduced_deck_movement_heavy_fixed_r2,rule_mcts,0,rule,mcts,first,1.0,21,4,0.1273563,25,25,5.094252
corrected_reduced_deck_movement_heavy_fixed_r2,rule_mcts,0,mcts,rule,second,0.0,17,-4,4.4266774,25,25,177.067096
corrected_reduced_deck_movement_heavy_fixed_r2,rule_mcts,1,rule,mcts,first,1.0,22,5,0.1050458,25,25,4.201832
corrected_reduced_deck_movement_heavy_fixed_r2,rule_mcts,1,mcts,rule,second,0.0,17,-5,4.3750263,25,25,175.00105200000002
corrected_reduced_deck_movement_heavy_fixed_r2,rule_mcts,2,rule,mcts,first,1.0,24,10,0.1222671,25,25,4.890684
corrected_reduced_deck_movement_heavy_fixed_r2,rule_mcts,2,mcts,rule,second,0.0,14,-10,4.5151415,25,25,180.60566000000003
corrected_reduced_deck_movement_heavy_fixed_r2,rule_random,0,rule,random,first,1.0,34,31,0.1469301,25,25,5.877204000000001
corrected_reduced_deck_movement_heavy_fixed_r2,rule_random,0,random,rule,second,0.0,3,-31,6.74e-05,25,25,0.002696
corrected_reduced_deck_movement_heavy_fixed_r2,rule_random,1,rule,random,first,1.0,34,34,0.1321375,25,25,5.2855
corrected_reduced_deck_movement_heavy_fixed_r2,rule_random,1,random,rule,second,0.0,0,-34,6.17e-05,25,25,0.0024679999999999997
corrected_reduced_deck_movement_heavy_fixed_r2,rule_random,2,rule,random,first,1.0,37,37,0.1489646,25,25,5.958583999999999
corrected_reduced_deck_movement_heavy_fixed_r2,rule_random,2,random,rule,second,0.0,0,-37,6.12e-05,25,25,0.002448
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_expectimax_d3,0,expectimax_d2,expectimax_d3,first,0.0,27,-14,1.4769188,25,25,59.076752
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_expectimax_d3,0,expectimax_d3,expectimax_d2,second,1.0,41,14,12.3502097,23,25,536.9656391304349
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_expectimax_d3,1,expectimax_d2,expectimax_d3,first,0.0,31,-14,2.0330425,25,25,81.3217
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_expectimax_d3,1,expectimax_d3,expectimax_d2,second,1.0,45,14,19.4696233,25,25,778.784932
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_expectimax_d3,2,expectimax_d2,expectimax_d3,first,1.0,41,15,2.3770564,24,25,99.04401666666666
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_expectimax_d3,2,expectimax_d3,expectimax_d2,second,0.0,26,-15,21.2126956,24,25,883.8623166666666
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_greedy,0,expectimax_d2,greedy,first,1.0,33,2,1.8736497,25,25,74.945988
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_greedy,0,greedy,expectimax_d2,second,0.0,31,-2,0.1341036,23,25,5.830591304347826
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_greedy,1,expectimax_d2,greedy,first,1.0,42,17,1.8612842,25,25,74.451368
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_greedy,1,greedy,expectimax_d2,second,0.0,25,-17,0.1174975,25,25,4.6999
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_greedy,2,expectimax_d2,greedy,first,0.0,32,-6,1.6720401,23,25,72.69739565217391
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_greedy,2,greedy,expectimax_d2,second,1.0,38,6,0.1387275,24,25,5.7803125
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_mcts,0,expectimax_d2,mcts,first,1.0,27,4,1.1093049,21,25,52.82404285714285
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_mcts,0,mcts,expectimax_d2,second,0.0,23,-4,3.0916235,24,25,128.81764583333333
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_mcts,1,expectimax_d2,mcts,first,0.0,28,-13,1.5730954,24,25,65.54564166666667
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_mcts,1,mcts,expectimax_d2,second,1.0,41,13,3.2796093,24,25,136.6503875
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_mcts,2,expectimax_d2,mcts,first,0.0,23,-13,1.7285126,22,25,78.56875454545455
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_mcts,2,mcts,expectimax_d2,second,1.0,36,13,3.2020945,23,25,139.2215
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_random,0,expectimax_d2,random,first,1.0,58,51,1.6724773,25,25,66.899092
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_random,0,random,expectimax_d2,second,0.0,7,-51,6.42e-05,23,25,0.0027913043478260875
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_random,1,expectimax_d2,random,first,1.0,47,35,1.1364724,24,25,47.35301666666666
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_random,1,random,expectimax_d2,second,0.0,12,-35,6.15e-05,23,25,0.0026739130434782613
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_random,2,expectimax_d2,random,first,1.0,48,42,1.2566518,23,25,54.6370347826087
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_random,2,random,expectimax_d2,second,0.0,6,-42,7.49e-05,23,25,0.0032565217391304353
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_rule,0,expectimax_d2,rule,first,1.0,40,1,1.6740959,25,25,66.963836
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_rule,0,rule,expectimax_d2,second,0.0,39,-1,0.0406084,23,25,1.7655826086956523
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_rule,1,expectimax_d2,rule,first,0.0,30,-27,1.6342651,25,25,65.370604
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_rule,1,rule,expectimax_d2,second,1.0,57,27,0.0306537,25,25,1.226148
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_rule,2,expectimax_d2,rule,first,0.0,34,-2,2.2520177,24,25,93.83407083333334
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d2_rule,2,rule,expectimax_d2,second,1.0,36,2,0.0566461,24,25,2.3602541666666665
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_expectimax_d2,0,expectimax_d3,expectimax_d2,first,0.0,31,-4,14.4884694,25,25,579.538776
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_expectimax_d2,0,expectimax_d2,expectimax_d3,second,1.0,35,4,1.3150086,23,25,57.17428695652175
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_expectimax_d2,1,expectimax_d3,expectimax_d2,first,1.0,44,9,15.778979,23,25,686.0425652173913
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_expectimax_d2,1,expectimax_d2,expectimax_d3,second,0.0,35,-9,1.737065,24,25,72.37770833333333
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_expectimax_d2,2,expectimax_d3,expectimax_d2,first,1.0,42,13,21.764506,24,25,906.8544166666667
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_expectimax_d2,2,expectimax_d2,expectimax_d3,second,0.0,29,-13,2.3865495,24,25,99.43956250000001
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_greedy,0,expectimax_d3,greedy,first,1.0,37,12,15.5011856,25,25,620.047424
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_greedy,0,greedy,expectimax_d3,second,0.0,25,-12,0.1181416,23,25,5.136591304347826
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_greedy,1,expectimax_d3,greedy,first,0.5,36,0,16.0579071,23,25,698.1698739130436
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_greedy,1,greedy,expectimax_d3,second,0.5,36,0,0.0991152,24,25,4.1298
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_greedy,2,expectimax_d3,greedy,first,1.0,34,5,14.0141756,23,25,609.3119826086956
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_greedy,2,greedy,expectimax_d3,second,0.0,29,-5,0.1295957,24,25,5.399820833333334
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_mcts,0,expectimax_d3,mcts,first,0.0,32,-2,15.1539907,23,25,658.8691608695652
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_mcts,0,mcts,expectimax_d3,second,1.0,34,2,2.9645627,23,25,128.8940304347826
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_mcts,1,expectimax_d3,mcts,first,0.0,23,-24,16.5158505,24,25,688.1604375000001
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_mcts,1,mcts,expectimax_d3,second,1.0,47,24,3.6617733,24,25,152.5738875
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_mcts,2,expectimax_d3,mcts,first,0.0,27,-12,15.2447819,22,25,692.9446318181818
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_mcts,2,mcts,expectimax_d3,second,1.0,39,12,3.8945104,24,25,162.27126666666666
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_random,0,expectimax_d3,random,first,1.0,61,59,15.8883826,24,25,662.0159416666667
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_random,0,random,expectimax_d3,second,0.0,2,-59,7.74e-05,24,25,0.003225
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_random,1,expectimax_d3,random,first,1.0,43,31,12.9256236,24,25,538.56765
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_random,1,random,expectimax_d3,second,0.0,12,-31,6.32e-05,23,25,0.002747826086956522
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_random,2,expectimax_d3,random,first,1.0,48,42,13.7606681,23,25,598.2899173913044
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_random,2,random,expectimax_d3,second,0.0,6,-42,6.65e-05,23,25,0.0028913043478260873
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_rule,0,expectimax_d3,rule,first,0.0,36,-4,15.645309,25,25,625.81236
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_rule,0,rule,expectimax_d3,second,1.0,40,4,0.0397133,23,25,1.7266652173913042
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_rule,1,expectimax_d3,rule,first,0.5,39,0,16.7283123,25,25,669.132492
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_rule,1,rule,expectimax_d3,second,0.5,39,0,0.0374865,25,25,1.49946
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_rule,2,expectimax_d3,rule,first,0.0,26,-18,20.7536409,24,25,864.7350375000001
corrected_reduced_deck_capture_heavy_fixed_r2,expectimax_d3_rule,2,rule,expectimax_d3,second,1.0,44,18,0.0738944,24,25,3.0789333333333335
corrected_reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d2,0,greedy,expectimax_d2,first,0.0,30,-10,0.0953958,25,25,3.8158320000000003
corrected_reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d2,0,expectimax_d2,greedy,second,1.0,40,10,1.4685164,23,25,63.84853913043478
corrected_reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d2,1,greedy,expectimax_d2,first,0.0,31,-12,0.1000854,24,25,4.170225
corrected_reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d2,1,expectimax_d2,greedy,second,1.0,43,12,1.592746,24,25,66.36441666666667
corrected_reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d2,2,greedy,expectimax_d2,first,0.0,29,-5,0.1567738,24,25,6.532241666666667
corrected_reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d2,2,expectimax_d2,greedy,second,1.0,34,5,1.9073165,24,25,79.47152083333334
corrected_reduced_deck_capture_heavy_fixed_r2,greedy_expectimax_d3,0,greedy,expectimax_d3,first,0.0,27,-14,0.0887627,25,25,3.5505079999999998
